#BLTrackFile example Gaussian beam in a uniform focusing channel
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-3.47344 -2.90878 0 -0.112476 0.181265 197.796 0 13 90 1 0 1
5.27061 -1.91207 0 -0.496674 0.0368313 200.049 0 13 91 1 0 1
5.69876 -3.01959 0 0.0598588 -0.167138 198.854 0 13 92 1 0 1
2.90017 -0.298478 0 0.190882 0.259503 198.943 0 13 93 1 0 1
-0.544935 3.82045 0 0.0900631 -0.0294563 199.298 0 13 94 1 0 1
-4.18335 -1.46911 0 0.336503 0.101145 196.196 0 13 95 1 0 1
4.17275 -1.94336 0 -0.657077 0.313334 197.33 0 13 96 1 0 1
-0.31782 -2.49639 0 0.0376844 0.408917 202.997 0 13 97 1 0 1
-7.88647 2.02058 0 -0.721673 -0.389385 199.221 0 13 98 1 0 1
0.518208 -0.558131 0 0.343238 0.0283443 198.446 0 13 99 1 0 1
5.16945 0.849332 0 -0.24792 -0.153654 200.212 0 13 100 1 0 1
-0.672652 -2.53445 0 -0.0823807 0.242302 202.828 0 13 101 1 0 1
0.972592 2.09517 0 0.367277 0.27924 200.606 0 13 102 1 0 1
0.849029 0.172081 0 0.432105 -0.292244 200.047 0 13 103 1 0 1
-7.55366 1.03343 0 -0.00295458 0.371355 200.302 0 13 104 1 0 1
3.71256 -2.55869 0 -0.00026615 -0.419307 198.06 0 13 105 1 0 1
-5.46459 -0.519037 0 0.317086 0.17122 200.147 0 13 106 1 0 1
4.1762 -1.61335 0 0.52727 -0.081856 198.934 0 13 107 1 0 1
-6.48525 2.97199 0 0.335943 -0.001919 199.013 0 13 108 1 0 1
4.36362 0.443688 0 -1.16577 0.0427391 198.855 0 13 109 1 0 1
5.5663 -0.652893 0 0.483483 -0.0259078 199.223 0 13 110 1 0 1
-2.04848 3.44987 0 -0.659316 0.31086 201.595 0 13 111 1 0 1
-4.37734 4.95041 0 1.031 0.0559063 198.189 0 13 112 1 0 1
-3.46572 -2.28254 0 0.211552 -0.010375 202.177 0 13 113 1 0 1
-6.02729 3.91677 0 0.988673 -0.365874 197.17 0 13 114 1 0 1
-1.13369 -0.659302 0 -0.514387 -0.772576 199.54 0 13 115 1 0 1
7.21143 -0.682672 0 -0.561857 -0.449732 201.275 0 13 116 1 0 1
-0.901277 0.517099 0 0.975695 -0.112267 201.098 0 13 117 1 0 1
-2.02491 0.754869 0 -0.670764 -0.0525476 200.332 0 13 118 1 0 1
1.50183 1.05394 0 -0.252332 0.515532 197.784 0 13 119 1 0 1
6.9497 -1.91657 0 -0.121589 0.72929 200.309 0 13 120 1 0 1
5.48161 -4.20149 0 0.406649 0.0360554 198.949 0 13 121 1 0 1
-5.36717 0.255726 0 -0.889307 0.177766 200.779 0 13 122 1 0 1
-1.22331 -2.46715 0 -0.395133 -0.164827 197.933 0 13 123 1 0 1
-0.813099 -2.23997 0 -0.0113565 -0.0690857 198.479 0 13 124 1 0 1
-0.0178896 0.445313 0 0.249355 0.139305 196.696 0 13 125 1 0 1
-1.51479 1.60291 0 0.13859 -0.480163 200.318 0 13 126 1 0 1
4.82568 -0.236895 0 -0.089526 0.135471 200.494 0 13 127 1 0 1
2.69855 0.38124 0 0.0361452 -0.234333 199.659 0 13 128 1 0 1
5.01249 -0.421411 0 -0.102888 -0.148612 201.574 0 13 129 1 0 1
-3.41872 -2.34243 0 0.456187 -0.317987 200.411 0 13 130 1 0 1
0.520718 2.65634 0 0.149438 -0.124297 200.886 0 13 131 1 0 1
-3.63927 1.58115 0 0.630764 0.161257 200.375 0 13 132 1 0 1
-3.1424 1.25445 0 -0.163888 -0.00576236 200.247 0 13 133 1 0 1
-5.43928 -1.72982 0 0.0904068 -0.324498 199.69 0 13 134 1 0 1
-7.42602 2.13003 0 0.345813 -0.0158715 198.012 0 13 135 1 0 1
-3.78148 -6.05933 0 -0.0760636 0.0545028 201.329 0 13 136 1 0 1
-1.24758 0.454918 0 -0.249906 0.106344 202.188 0 13 137 1 0 1
0.0735867 -1.15316 0 -0.350245 0.0554331 203.112 0 13 138 1 0 1
-1.28109 -2.17527 0 -0.527994 -0.630969 200.658 0 13 139 1 0 1
-5.4453 -4.94004 0 -0.620257 -0.337301 201.136 0 13 140 1 0 1
-5.24542 0.445658 0 -0.878594 -0.102793 200.862 0 13 141 1 0 1
2.96224 -3.2444 0 -0.00427072 -0.0373258 201.001 0 13 142 1 0 1
-2.33196 2.75653 0 -0.715785 -0.124064 199.18 0 13 143 1 0 1
0.063849 0.659049 0 0.518749 -0.100649 201.364 0 13 144 1 0 1
8.5881 1.68218 0 0.719923 -0.349314 207.503 0 13 145 1 0 1
-4.79463 -1.74972 0 -0.186682 0.490117 200.84 0 13 146 1 0 1
-5.7085 1.36726 0 0.132161 -0.094379 197.56 0 13 147 1 0 1
-2.90013 0.0568288 0 -0.22003 -0.15712 201.47 0 13 148 1 0 1
-3.79979 -1.84848 0 -0.860722 0.402343 198.851 0 13 149 1 0 1
9.36324 -2.91107 0 0.24634 -0.250895 200.486 0 13 150 1 0 1
-0.595325 -0.212357 61.2245 -0.0371318 0.219474 199.745 0.231034 13 1 1 0 1
-5.86199 -0.684418 61.2245 0.665309 -0.0398804 200.231 0.230912 13 2 1 0 1
1.09461 1.64236 61.2245 0.493004 -0.027944 198.523 0.231346 13 3 1 0 1
-3.96908 3.26283 61.2245 0.460267 -0.109483 199.787 0.231024 13 4 1 0 1
1.87831 -0.731293 61.2245 -0.90302 0.176864 201.745 0.230535 13 5 1 0 1
-0.892785 0.688704 61.2245 0.263355 0.207917 197.773 0.23154 13 6 1 0 1
2.01304 -6.56813 61.2245 -0.928904 0.0622411 198.166 0.231437 13 7 1 0 1
3.56037 -2.95263 61.2245 0.0347038 0.36255 197.995 0.231482 13 8 1 0 1
-0.385346 0.359456 61.2245 -0.11698 0.235031 201.277 0.230651 13 9 1 0 1
1.48066 1.13194 61.2245 0.202391 -0.229896 198.565 0.231335 13 10 1 0 1
-1.77968 -0.407622 61.2245 0.400247 0.714103 198.36 0.231388 13 11 1 0 1
-4.22204 3.5807 61.2245 0.752862 0.0186614 201.67 0.230554 13 12 1 0 1
5.61792 -3.58588 61.2245 -0.528172 -0.0265239 201.905 0.230496 13 13 1 0 1
-5.69558 0.600555 61.2245 0.502732 -0.118559 201.447 0.230609 13 14 1 0 1
2.64714 1.48522 61.2245 0.946334 -0.238132 198.874 0.231255 13 15 1 0 1
-3.13855 -1.41544 61.2245 0.753602 0.0320368 201.497 0.230596 13 16 1 0 1
-2.90151 -4.67618 61.2245 0.0963316 -0.150657 198.864 0.231258 13 17 1 0 1
1.82362 -0.0219465 61.2245 0.450878 0.0798144 200.335 0.230885 13 18 1 0 1
4.4195 0.587665 61.2245 0.0790685 -0.329981 201.806 0.23052 13 19 1 0 1
1.69165 0.104685 61.2245 0.476517 0.583267 199.281 0.231152 13 20 1 0 1
6.30811 -1.38675 61.2245 -0.474963 -0.288116 199.697 0.231046 13 21 1 0 1
5.74473 1.49461 61.2245 -0.0733288 -0.778301 201.42 0.230615 13 22 1 0 1
2.1111 -1.55973 61.2245 -0.465126 0.0586984 203.449 0.230121 13 23 1 0 1
-4.23151 3.34415 61.2245 0.141007 -0.25888 199.271 0.231154 13 24 1 0 1
0.196911 0.435851 61.2245 -0.651081 -0.384659 201.769 0.230529 13 25 1 0 1
0.36057 0.823279 61.2245 1.11132 0.376256 197.39 0.231639 13 26 1 0 1
-0.433045 4.18533 61.2245 0.202312 -0.67045 201.98 0.230477 13 27 1 0 1
2.56882 1.77558 61.2245 0.556356 -0.0505065 198.956 0.231235 13 28 1 0 1
-4.89894 -0.291327 61.2245 0.510539 0.616669 198.776 0.23128 13 29 1 0 1
1.02601 -0.95908 61.2245 -0.888795 0.115648 201.646 0.230559 13 30 1 0 1
5.71143 -2.73521 61.2245 -0.508454 0.2418 201.033 0.230711 13 31 1 0 1
1.8347 2.82536 61.2245 -0.513567 -0.0798234 201.399 0.230621 13 32 1 0 1
5.12382 0.909534 61.2245 -0.125451 0.616985 200.486 0.230848 13 33 1 0 1
-1.15162 3.69666 61.2245 0.154997 -0.103128 201.039 0.23071 13 34 1 0 1
4.64345 -4.26436 61.2245 -0.65433 0.250584 200.458 0.230855 13 35 1 0 1
-2.26811 1.41905 61.2245 0.636474 -0.355172 201.035 0.230711 13 36 1 0 1
-1.00039 1.12177 61.2245 -0.661486 -0.0552294 198.508 0.231349 13 37 1 0 1
2.13936 -1.39891 61.2245 0.066787 0.174931 202.03 0.230465 13 38 1 0 1
-2.75608 0.214557 61.2245 0.418283 0.663081 196.274 0.231933 13 39 1 0 1
2.69881 -0.0747615 61.2245 -0.383534 0.576496 199.982 0.230974 13 40 1 0 1
8.78149 0.82629 61.2245 -0.960617 -0.177799 198.616 0.231321 13 41 1 0 1
0.203663 0.31039 61.2245 -0.163571 -0.6597 204.004 0.229988 13 42 1 0 1
-0.393795 -2.47661 61.2245 0.945087 0.186721 206.328 0.229442 13 43 1 0 1
-3.66222 -1.31517 61.2245 -0.450446 0.193133 201.386 0.230624 13 44 1 0 1
5.05614 -4.02266 61.2245 -0.565104 0.0196016 202.48 0.230356 13 45 1 0 1
1.54052 0.04103 61.2245 -1.14541 0.429251 204.249 0.229929 13 46 1 0 1
2.26509 -3.16012 61.2245 -0.0351 -0.136164 200.094 0.230946 13 47 1 0 1
2.07541 -1.29429 61.2245 0.117253 -0.296777 198.444 0.231366 13 48 1 0 1
-4.47052 -5.77828 61.2245 0.707481 0.116318 200.898 0.230745 13 49 1 0 1
6.02088 2.45236 61.2245 -0.470036 -0.21063 198.511 0.231349 13 50 1 0 1
-2.43022 2.51605 61.2245 1.01191 0.0546098 206.658 0.229366 13 51 1 0 1
-0.0331618 0.744254 61.2245 0.324352 -0.0970104 204.632 0.229839 13 52 1 0 1
5.73588 -0.954652 61.2245 -1.20371 0.166272 201.563 0.230579 13 53 1 0 1
-5.66841 -4.74525 61.2245 -0.661898 0.156057 199.792 0.231022 13 54 1 0 1
1.24587 -3.22857 61.2245 -0.496927 -0.491117 200.657 0.230805 13 55 1 0 1
1.61258 1.94823 61.2245 0.37138 -0.13225 202.698 0.230302 13 56 1 0 1
-0.639192 -1.34763 61.2245 -0.274523 -0.123262 195.668 0.232095 13 57 1 0 1
0.655373 -0.965931 61.2245 0.0713512 -0.17988 200.744 0.230784 13 58 1 0 1
6.78528 -1.31606 61.2245 -0.554618 -0.129085 199.86 0.231005 13 59 1 0 1
-5.0133 0.32117 61.2245 0.364343 0.549687 201.886 0.230501 13 60 1 0 1
3.97444 1.56081 61.2245 -0.699715 -0.403468 200.622 0.230813 13 61 1 0 1
1.53667 5.02195 61.2245 -0.508399 -0.0165262 196.194 0.231955 13 62 1 0 1
2.121 0.0461139 61.2245 -0.387403 0.139346 200.781 0.230774 13 63 1 0 1
-8.22859 2.03981 61.2245 0.111972 0.322242 203.806 0.230036 13 64 1 0 1
6.80694 1.73708 61.2245 -1.64337 -0.65358 203.22 0.230175 13 65 1 0 1
0.826486 5.05512 61.2245 -0.635699 0.00492709 196.217 0.231949 13 66 1 0 1
1.04739 0.234011 61.2245 -0.465283 -0.151169 202.746 0.230291 13 67 1 0 1
-5.57179 4.4338 61.2245 0.633751 -0.416397 200.42 0.230864 13 68 1 0 1
0.692534 1.61939 61.2245 -0.404102 -0.0310563 198.112 0.231452 13 69 1 0 1
7.07837 -0.473743 61.2245 -0.196692 -0.172992 198.431 0.23137 13 70 1 0 1
4.83833 1.12514 61.2245 -0.486742 -0.0983851 201.232 0.230662 13 71 1 0 1
-0.341554 -0.379373 61.2245 0.418594 0.266286 201.344 0.230634 13 72 1 0 1
-0.591496 -2.40479 61.2245 -0.381605 -0.13214 198.031 0.231473 13 73 1 0 1
3.41169 4.11179 61.2245 -0.312482 0.533892 200.047 0.230958 13 74 1 0 1
-6.17083 -0.32373 61.2245 0.328341 -0.435877 199.498 0.231097 13 75 1 0 1
1.06305 -1.97966 61.2245 -0.32845 -0.157575 203.573 0.230091 13 76 1 0 1
-0.756886 -0.839452 61.2245 -0.353841 0.317189 198.63 0.231318 13 77 1 0 1
2.01362 1.99041 61.2245 0.197121 0.345876 198.899 0.231249 13 78 1 0 1
4.35202 -0.876059 61.2245 -0.776303 0.39692 201.643 0.23056 13 79 1 0 1
-0.173297 1.33836 61.2245 -0.58333 -0.238087 198.151 0.231442 13 80 1 0 1
-2.52174 -5.23927 61.2245 0.338903 0.305552 200.347 0.230882 13 81 1 0 1
-2.1501 1.46431 61.2245 0.702461 -0.236162 198.659 0.231311 13 82 1 0 1
2.5139 -0.884656 61.2245 -0.981358 -0.157384 200.137 0.230935 13 83 1 0 1
0.839288 2.84184 61.2245 -0.052249 -0.0374765 199.37 0.231129 13 84 1 0 1
-4.67132 1.44582 61.2245 0.75535 0.380733 198.503 0.231351 13 85 1 0 1
0.0953725 -0.216825 61.2245 -0.0371527 0.0110605 196.571 0.231855 13 86 1 0 1
3.3572 3.01626 61.2245 0.0465035 0.564 199.361 0.231131 13 87 1 0 1
-0.141228 4.66908 61.2245 0.0169925 -0.700551 200.97 0.230727 13 88 1 0 1
-6.20136 -5.14992 61.2245 -0.790952 -0.226475 202.136 0.230439 13 89 1 0 1
-3.46358 -2.83619 61.2245 0.17603 0.287329 197.796 0.231534 13 90 1 0 1
5.05169 -1.88991 61.2245 -0.930853 0.107822 200.047 0.230957 13 91 1 0 1
5.64406 -3.05372 61.2245 -0.414404 -0.0544116 198.854 0.231261 13 92 1 0 1
2.92149 -0.217065 61.2245 -0.0526399 0.269076 198.943 0.231238 13 93 1 0 1
-0.510401 3.78963 61.2245 0.134287 -0.171021 199.298 0.231148 13 94 1 0 1
-4.02517 -1.42923 61.2245 0.675125 0.154221 196.196 0.231954 13 95 1 0 1
3.91626 -1.83524 61.2245 -0.992693 0.382928 197.328 0.231655 13 96 1 0 1
-0.302429 -2.35906 61.2245 0.0641584 0.500916 202.997 0.23023 13 97 1 0 1
-8.00622 1.88962 61.2245 -0.0559468 -0.462098 199.222 0.231167 13 98 1 0 1
0.617008 -0.54622 61.2245 0.29587 0.0488 198.446 0.231366 13 99 1 0 1
5.02769 0.79759 61.2245 -0.677189 -0.184431 200.211 0.230916 13 100 1 0 1
-0.688791 -2.447 61.2245 -0.0243188 0.33661 202.828 0.230271 13 101 1 0 1
1.07174 2.16828 61.2245 0.281048 0.199409 200.606 0.230818 13 102 1 0 1
0.969827 0.0818279 61.2245 0.3556 -0.296985 200.047 0.230958 13 103 1 0 1
-7.45774 1.14083 61.2245 0.629266 0.330703 200.301 0.230894 13 104 1 0 1
3.66489 -2.67347 61.2245 -0.307498 -0.322581 198.06 0.231465 13 105 1 0 1
-5.29796 -0.4638 61.2245 0.770007 0.18958 200.145 0.230933 13 106 1 0 1
4.28425 -1.62929 61.2245 0.173383 -0.021646 198.934 0.23124 13 107 1 0 1
-6.29921 2.95445 61.2245 0.870904 -0.112006 199.012 0.23122 13 108 1 0 1
3.9503 0.454291 61.2245 -1.51337 0.0260714 198.853 0.23126 13 109 1 0 1
5.64289 -0.657116 61.2245 0.0139369 -0.00154777 199.224 0.231167 13 110 1 0 1
-2.2216 3.52442 61.2245 -0.478318 0.179627 201.596 0.230572 13 111 1 0 1
-4.0041 4.93941 61.2245 1.38026 -0.127042 198.187 0.231431 13 112 1 0 1
-3.35751 -2.27265 61.2245 0.50161 0.0755859 202.177 0.230429 13 113 1 0 1
-5.64435 3.78104 61.2245 1.47253 -0.507533 197.167 0.231697 13 114 1 0 1
-1.27631 -0.892138 61.2245 -0.413274 -0.743682 199.541 0.231086 13 115 1 0 1
6.94881 -0.815319 61.2245 -1.16112 -0.421584 201.273 0.230651 13 116 1 0 1
-0.593943 0.480034 61.2245 1.03892 -0.130983 201.098 0.230695 13 117 1 0 1
-2.20308 0.734535 61.2245 -0.492672 -0.0803978 200.332 0.230886 13 118 1 0 1
1.4048 1.20721 61.2245 -0.373209 0.473789 197.783 0.231537 13 119 1 0 1
6.82361 -1.68315 61.2245 -0.701683 0.796587 200.307 0.230892 13 120 1 0 1
5.53595 -4.16645 61.2245 -0.0542346 0.191446 198.949 0.231237 13 121 1 0 1
-5.56839 0.308371 61.2245 -0.427649 0.167196 200.781 0.230774 13 122 1 0 1
-1.32933 -2.50397 61.2245 -0.288897 -0.0729863 197.934 0.231498 13 123 1 0 1
-0.806164 -2.24846 61.2245 0.0562201 0.0140664 198.479 0.231357 13 124 1 0 1
0.0596232 0.486051 61.2245 0.247629 0.122206 196.696 0.231822 13 125 1 0 1
-1.45319 1.44729 61.2245 0.263599 -0.537193 200.317 0.23089 13 126 1 0 1
4.7366 -0.194254 61.2245 -0.492638 0.143539 200.494 0.230846 13 127 1 0 1
2.675 0.307345 61.2245 -0.189441 -0.247165 199.659 0.231056 13 128 1 0 1
4.91712 -0.464059 61.2245 -0.52374 -0.131951 201.574 0.230578 13 129 1 0 1
-3.23613 -2.42603 61.2245 0.736614 -0.228786 200.41 0.230866 13 130 1 0 1
0.559393 2.60338 61.2245 0.103815 -0.222919 200.886 0.230748 13 131 1 0 1
-3.40071 1.62131 61.2245 0.927364 0.101362 200.374 0.230875 13 132 1 0 1
-3.15201 1.24554 61.2245 0.101136 -0.0524893 200.247 0.230908 13 133 1 0 1
-5.34196 -1.81925 61.2245 0.543083 -0.258346 199.69 0.231048 13 134 1 0 1
-7.22436 2.11298 61.2245 0.955768 -0.0942911 198.01 0.231478 13 135 1 0 1
-3.75604 -6.00823 61.2245 0.243015 0.281274 201.329 0.230638 13 136 1 0 1
-1.30694 0.484464 61.2245 -0.141306 0.0886161 202.188 0.230427 13 137 1 0 1
-0.0324802 -1.12991 61.2245 -0.352001 0.0987162 203.112 0.230202 13 138 1 0 1
-1.42508 -2.35501 61.2245 -0.413819 -0.546122 200.658 0.230804 13 139 1 0 1
-5.56349 -5.01434 61.2245 -0.15468 -0.15042 201.137 0.230686 13 140 1 0 1
-5.44484 0.411843 61.2245 -0.427104 -0.11887 200.864 0.230753 13 141 1 0 1
2.92297 -3.23724 61.2245 -0.252998 0.0842776 201 0.23072 13 142 1 0 1
-2.52114 2.70275 61.2245 -0.512537 -0.225559 199.181 0.231177 13 143 1 0 1
0.220081 0.624746 61.2245 0.506728 -0.124778 201.364 0.230629 13 144 1 0 1
8.68952 1.56971 61.2245 -0.033903 -0.412299 207.504 0.229173 13 145 1 0 1
-4.78984 -1.59062 61.2245 0.218062 0.552735 200.84 0.230759 13 146 1 0 1
-5.59454 1.33027 61.2245 0.601682 -0.144121 197.559 0.231595 13 147 1 0 1
-2.92954 0.00884867 61.2245 0.0269253 -0.158355 201.47 0.230603 13 148 1 0 1
-4.01496 -1.7143 61.2245 -0.533981 0.468473 198.852 0.231261 13 149 1 0 1
9.31812 -2.97093 61.2245 -0.541171 -0.140823 200.486 0.230848 13 150 1 0 1
-0.599027 -0.144002 122.449 0.0130298 0.226118 199.745 0.462069 13 1 1 0 1
-5.58429 -0.692686 122.449 1.1472 -0.0141431 200.228 0.461823 13 2 1 0 1
1.23198 1.62439 122.449 0.395888 -0.0884767 198.523 0.462692 13 3 1 0 1
-3.77776 3.21073 122.449 0.785691 -0.2302 199.786 0.462047 13 4 1 0 1
1.58136 -0.67355 122.449 -1.04977 0.203317 201.744 0.46107 13 5 1 0 1
-0.800163 0.749018 122.449 0.333755 0.181376 197.773 0.463079 13 6 1 0 1
1.70148 -6.51148 122.449 -1.08367 0.304169 198.165 0.462875 13 7 1 0 1
3.52542 -2.8239 122.449 -0.260285 0.469304 197.995 0.462964 13 8 1 0 1
-0.415837 0.428762 122.449 -0.083073 0.220223 201.277 0.461302 13 9 1 0 1
1.52382 1.05473 122.449 0.0769518 -0.270423 198.565 0.46267 13 10 1 0 1
-1.63385 -0.185306 122.449 0.542617 0.72508 198.359 0.462775 13 11 1 0 1
-3.94033 3.56593 122.449 1.09897 -0.115864 201.669 0.461107 13 12 1 0 1
5.38643 -3.57345 122.449 -0.995334 0.108397 201.903 0.460992 13 13 1 0 1
-5.47044 0.561165 122.449 0.975681 -0.140401 201.445 0.461218 13 14 1 0 1
2.9033 1.40358 122.449 0.71424 -0.291757 198.875 0.462511 13 15 1 0 1
-2.87032 -1.39765 122.449 1.00818 0.0849437 201.496 0.461192 13 16 1 0 1
-2.83479 -4.69581 122.449 0.336189 0.0233039 198.864 0.462517 13 17 1 0 1
